collector_location,collector_id,device_id,latitude,longitude,snapshot_datetime,Year,Month,Day,Hour,DayPeriod,Season,road,state,city
-MvXqFuTpYydyqwRgglj,99,96ddc11dcb259ebd,31.2159209,29.964839,2022-02-10 10:56:22.941981,2022,February,Thursday,10,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvXqHZPxk02Yfc1HxbF,99,96ddc11dcb259ebd,31.2159209,29.964839,2022-02-10 10:56:29.722077,2022,February,Thursday,10,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvXqJcmm4YqvUjoeLYz,99,96ddc11dcb259ebd,31.2159209,29.964839,2022-02-10 10:56:38.192537,2022,February,Thursday,10,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvXqvbCyzigwGqSncWJ,99,96ddc11dcb259ebd,31.2163382,29.9644777,2022-02-10 10:59:17.835139,2022,February,Thursday,10,morning,Winter,peace Street,Alexandria,Alexandria
-MvXqvh3bR-Al_CL7g3G,99,96ddc11dcb259ebd,31.2159209,29.964839,2022-02-10 10:59:18.212188,2022,February,Thursday,10,morning,Winter,peace Street,Alexandria,Alexandria
-MvXqwVZwK1okxnSn3b5,99,96ddc11dcb259ebd,31.2163382,29.9644777,2022-02-10 10:59:21.508016,2022,February,Thursday,10,morning,Winter,peace Street,Alexandria,Alexandria
-MvXqwVrF-ObaaSfCatc,99,96ddc11dcb259ebd,31.2159209,29.964839,2022-02-10 10:59:21.527679,2022,February,Thursday,10,morning,Winter,peace Street,Alexandria,Alexandria
-MvXqxhfqTa70E1aYZ0Q,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 10:59:26.443609,2022,February,Thursday,10,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXqzDD2X5vNAiWyhjg,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 10:59:32.622678,2022,February,Thursday,10,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXr-531zy_2DChxEw8,99,96ddc11dcb259ebd,31.2095248,29.9643115,2022-02-10 10:59:36.194614,2022,February,Thursday,10,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr0Ijsa3GyeIAJRQG,99,96ddc11dcb259ebd,31.2095188,29.9643909,2022-02-10 10:59:41.167309,2022,February,Thursday,10,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr1Zgm_JmijNeWEaH,99,96ddc11dcb259ebd,31.2097729,29.9643416,2022-02-10 10:59:46.348371,2022,February,Thursday,10,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr2iugo6T5z1Ek0ls,99,96ddc11dcb259ebd,31.2097729,29.9643416,2022-02-10 10:59:51.098722,2022,February,Thursday,10,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr3zqqMzTkGjJRVKt,99,96ddc11dcb259ebd,31.2096011,29.9644146,2022-02-10 10:59:56.277933,2022,February,Thursday,10,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr5BWg7XzgmmRnuaj,99,96ddc11dcb259ebd,31.2094372,29.9644841,2022-02-10 11:00:01.184906,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr6QwPDazQWK1-nAv,99,96ddc11dcb259ebd,31.2096773,29.9644268,2022-02-10 11:00:06.267833,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr7ayAI5HRJlCXM8k,99,96ddc11dcb259ebd,31.2098868,29.9643767,2022-02-10 11:00:11.070511,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXr8suScoNVVu2MDZt,99,96ddc11dcb259ebd,31.2100774,29.9643309,2022-02-10 11:00:16.313645,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXrA5jlOTbejlV0LxP,99,96ddc11dcb259ebd,31.210056,29.9639804,2022-02-10 11:00:21.295398,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXrHDYK80jye393chj,99,96ddc11dcb259ebd,31.209565,29.9656133,2022-02-10 11:00:50.467352,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrHSlKGpS3cVQgXEV,99,96ddc11dcb259ebd,31.209419,29.9655097,2022-02-10 11:00:51.440774,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrIKtGjo0cFNyjSzl,99,96ddc11dcb259ebd,31.209419,29.9655097,2022-02-10 11:00:55.033025,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrJg4WuU1x2u4qRfu,99,96ddc11dcb259ebd,31.2094128,29.9655114,2022-02-10 11:01:00.548815,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrKjhxhyluCRsReFP,99,96ddc11dcb259ebd,31.2094128,29.9655114,2022-02-10 11:01:04.877548,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrM1JTyFWnxj8rfkV,99,96ddc11dcb259ebd,31.2094064,29.9655127,2022-02-10 11:01:10.164078,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrNAZJcV4yhPP2vVN,99,96ddc11dcb259ebd,31.2094064,29.9655127,2022-02-10 11:01:14.852561,2022,February,Thursday,11,morning,Winter,Street 3,Alexandria,Alexandria
-MvXrOM2ksK2spY-Y-BF,99,96ddc11dcb259ebd,31.2107163,29.9623095,2022-02-10 11:01:19.683401,2022,February,Thursday,11,morning,Winter,Republican Factory Street,Alexandria,Alexandria
-MvXrPbJ1B-EM7D0a03Y,99,96ddc11dcb259ebd,31.2107163,29.9623095,2022-02-10 11:01:24.820164,2022,February,Thursday,11,morning,Winter,Republican Factory Street,Alexandria,Alexandria
-MvXrQtCcS-YiuuDBSLT,99,96ddc11dcb259ebd,31.2107163,29.9623095,2022-02-10 11:01:30.060530,2022,February,Thursday,11,morning,Winter,Republican Factory Street,Alexandria,Alexandria
-MvXrS7MezqH9IjoMUjG,99,96ddc11dcb259ebd,31.2107163,29.9623095,2022-02-10 11:01:35.127627,2022,February,Thursday,11,morning,Winter,Republican Factory Street,Alexandria,Alexandria
-MvXrjYzt4eQkuXyH-DN,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:02:50.623033,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrjjZpoSw_CWxkPQo,99,96ddc11dcb259ebd,31.2107163,29.9623095,2022-02-10 11:02:51.364088,2022,February,Thursday,11,morning,Winter,Republican Factory Street,Alexandria,Alexandria
-MvXrkO1EWjnQRuJxohj,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:02:54.018081,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrld6abDBu6AS8rIR,99,96ddc11dcb259ebd,31.2099932,29.9613226,2022-02-10 11:02:59.143014,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrmsL4PCEteCrFmBr,99,96ddc11dcb259ebd,31.2099932,29.9613226,2022-02-10 11:03:04.214013,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXro2TwIKBQAS4IkhC,99,96ddc11dcb259ebd,31.2098116,29.9620337,2022-02-10 11:03:09.022315,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrpKbqBMBq1_-kl6o,99,96ddc11dcb259ebd,31.2098899,29.9617272,2022-02-10 11:03:14.279415,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrqVyDo8C6D9JxbOT,99,96ddc11dcb259ebd,31.2095122,29.9644777,2022-02-10 11:03:19.102711,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXrsViDsFxuRJVkUJi,99,96ddc11dcb259ebd,31.2095316,29.9642217,2022-02-10 11:03:27.278464,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXrsxan4S3I4eTfToJ,99,96ddc11dcb259ebd,31.2095316,29.9642217,2022-02-10 11:03:29.126259,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXruFpsgPraOhQAD6u,99,96ddc11dcb259ebd,31.2095234,29.9643302,2022-02-10 11:03:34.453384,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXs6LRp_uu6P8i9HrR,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:04:28.059929,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXs7c5pfg2eaEGViYr,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:04:33.286049,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXs8kqIS-ywCfi2f9l,99,96ddc11dcb259ebd,31.2095248,29.9643115,2022-02-10 11:04:37.942228,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXs9wgPJDMedj5Ko6e,99,96ddc11dcb259ebd,31.2099227,29.9642554,2022-02-10 11:04:42.795896,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXsB7zaeXPRRP2cAZ2,99,96ddc11dcb259ebd,31.2101464,29.964224,2022-02-10 11:04:47.679088,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvXsCNrQWnnc5Crqt6y,99,96ddc11dcb259ebd,31.2102941,29.9642032,2022-02-10 11:04:52.791721,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsMxVgCnXl4hyK8Sl,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:05:36.096714,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsNzWnE4wkGgN4lVE,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:05:40.321729,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsPAcN5FUoCB8wWG_,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:05:45.192218,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsQOp3MIplr5jJuip,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:05:50.196993,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsRaANwNllv3pE7gb,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:05:55.082985,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsSrPBvi-Zq-vTzhQ,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:06:00.282240,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXsU0wcNPTUJg7l8-l,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:06:05.052140,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXsVYHYq9P5o_9YVky,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:06:11.282625,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXsWUHvj-xSkv74HOg,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:06:15.122646,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXsXrYuzzELYu03U5c,99,96ddc11dcb259ebd,31.2095536,29.9639295,2022-02-10 11:06:20.771605,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXsYvngMELg4dYi2m7,99,96ddc11dcb259ebd,31.2095536,29.9639295,2022-02-10 11:06:25.138981,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXs_AOBoBU9WWHOqje,99,96ddc11dcb259ebd,31.2095359,29.964164,2022-02-10 11:06:30.233236,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXtXN4ma2GXz_fyKWr,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:10:40.901150,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXtYRnY4em0IWE94lE,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:10:45.299238,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXtZfbnMbmo0GR1HIE,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:10:50.343635,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXvqZy2D23McgHs37e,99,96ddc11dcb259ebd,31.2077946,29.964839,2022-02-10 11:20:47.934499,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXvrKcSXb9Z0NeyWgs,99,96ddc11dcb259ebd,31.2077946,29.964839,2022-02-10 11:20:51.048155,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvXy8P-_pWGoG1jpjHX,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:30:49.344343,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvXy8PBPsBBkryrg9x-,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:30:49.356457,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-4CGBiLT9vexJzhB,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:39:16.433228,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-4ohb_Wh0X5qnr0Q,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:39:18.957724,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-64HxCi3cQCNrmj6,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:39:24.114649,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-7DtSniaqD6-BT3a,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:39:28.825539,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-8kkdlx4gGBZ20Lq,99,96ddc11dcb259ebd,31.209554,29.963925,2022-02-10 11:39:35.088864,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-9ptTyLVhG2m0aJT,99,96ddc11dcb259ebd,31.209554,29.963925,2022-02-10 11:39:39.513236,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-Avgr6SHc6pspql1,99,96ddc11dcb259ebd,31.2095672,29.9637508,2022-02-10 11:39:43.980422,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-CLZlomNCfd2b454,99,96ddc11dcb259ebd,31.2095533,29.9639335,2022-02-10 11:39:49.796068,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-DP7NPUiM9ZqjmFS,99,96ddc11dcb259ebd,31.2095533,29.9639335,2022-02-10 11:39:54.120138,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-E_XXGrLhdnmYK9o,99,96ddc11dcb259ebd,31.2095418,29.9640861,2022-02-10 11:39:58.946403,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-G1ngwKaE8V_ggAT,99,96ddc11dcb259ebd,31.2097217,29.9641085,2022-02-10 11:40:04.915032,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-SWnc_tRBm2MgS5X,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:40:56.051004,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-TdHBpNizqI4eolQ,99,96ddc11dcb259ebd,31.2096488,29.9626708,2022-02-10 11:41:00.626632,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-Ut5VxuReSbJbj9D,99,96ddc11dcb259ebd,31.2095181,29.9643999,2022-02-10 11:41:05.734829,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvY-WEUx6t3t-JAEiUL,99,96ddc11dcb259ebd,31.2098802,29.9630261,2022-02-10 11:41:11.263862,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-XJxwIFFjO-Hk22I,99,96ddc11dcb259ebd,31.2098802,29.9630261,2022-02-10 11:41:15.709855,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-ZSrp6hRQHtalBLX,99,96ddc11dcb259ebd,31.2098755,29.9629844,2022-02-10 11:41:24.452841,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-eHvq2SwExZVTcLa,99,96ddc11dcb259ebd,31.2095122,29.9644777,2022-02-10 11:41:48.345938,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvY-extDhNkvJRajsjw,99,96ddc11dcb259ebd,31.209949,29.962768,2022-02-10 11:41:51.096779,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-fsz-XEnuHkbzsbT,99,96ddc11dcb259ebd,31.209949,29.962768,2022-02-10 11:41:54.879118,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-hBxzwIZ3rvqOT8c,99,96ddc11dcb259ebd,31.209864,29.9631007,2022-02-10 11:42:00.253816,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-iJXAj0CdAerhpFw,99,96ddc11dcb259ebd,31.2099141,29.9629045,2022-02-10 11:42:04.834695,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-jW7xJunu1A4xR9H,99,96ddc11dcb259ebd,31.2098635,29.9631024,2022-02-10 11:42:09.736460,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-kim42nrjd05sgzI,99,96ddc11dcb259ebd,31.2098021,29.9633429,2022-02-10 11:42:14.706798,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-lxU_J41nVpLwg9a,99,96ddc11dcb259ebd,31.2097304,29.9636235,2022-02-10 11:42:19.743416,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY-nBFATUOTyB4ndvQ,99,96ddc11dcb259ebd,31.2096567,29.9639121,2022-02-10 11:42:24.784352,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-oP55NZLknq96j0J,99,96ddc11dcb259ebd,31.2095898,29.964174,2022-02-10 11:42:29.766619,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-pbO7s5xYvC2YHAL,99,96ddc11dcb259ebd,31.2095524,29.9642279,2022-02-10 11:42:34.713440,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY-qpw5BpU0IqJMWjt,99,96ddc11dcb259ebd,31.2095098,29.9643981,2022-02-10 11:42:39.740652,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvY-sQaUEYjTKcpiNnJ,99,96ddc11dcb259ebd,31.2096229,29.9645057,2022-02-10 11:42:46.246325,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvY-tOioqpxK4VRy7mH,99,96ddc11dcb259ebd,31.209478,29.9646884,2022-02-10 11:42:50.221885,2022,February,Thursday,11,morning,Winter,alnasr Street,Alexandria,Alexandria
-MvY-uc7Zi2_fManrFK9,99,96ddc11dcb259ebd,31.2098585,29.9655182,2022-02-10 11:42:55.240547,2022,February,Thursday,11,morning,Winter,Abu Bakr Alseddeek street,Alexandria,Alexandria
-MvY-w8D6e2AnFH5xq6m,99,96ddc11dcb259ebd,31.2135937,29.9612254,2022-02-10 11:43:01.454417,2022,February,Thursday,11,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvY-wxlB6odGbLzwOvG,99,96ddc11dcb259ebd,31.2135937,29.9612254,2022-02-10 11:43:04.817091,2022,February,Thursday,11,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvY-yIVCT-YZ7UtCv2X,99,96ddc11dcb259ebd,31.2097411,29.9623095,2022-02-10 11:43:10.304280,2022,February,Thursday,11,morning,Winter,Al -Mahmoudiyah Canal Street,Alexandria,Alexandria
-MvY-zR-Rv0w3H0DyjA-,99,96ddc11dcb259ebd,31.2058796,29.9901318,2022-02-10 11:43:14.944238,2022,February,Thursday,11,morning,Winter,"Cairo Road, Alexandria Agricultural",Alexandria,Alexandria
-MvY053tr0_Wb2n7qaoM,99,96ddc11dcb259ebd,31.2058796,29.9901318,2022-02-10 11:43:42.137743,2022,February,Thursday,11,morning,Winter,"Cairo Road, Alexandria Agricultural",Alexandria,Alexandria
-MvY06D80_oIpoPqLN7b,99,96ddc11dcb259ebd,31.2058796,29.9901318,2022-02-10 11:43:46.825007,2022,February,Thursday,11,morning,Winter,"Cairo Road, Alexandria Agricultural",Alexandria,Alexandria
-MvY07W_Nsv1DRd126y_,99,96ddc11dcb259ebd,31.2096564,29.9677299,2022-02-10 11:43:52.165304,2022,February,Thursday,11,morning,Winter,Al -Baraa Street,Alexandria,Alexandria
-MvY08wdb6sLLImYOTdP,99,96ddc11dcb259ebd,31.2096564,29.9677299,2022-02-10 11:43:57.993150,2022,February,Thursday,11,morning,Winter,Al -Baraa Street,Alexandria,Alexandria
-MvY09tHX7NVWrlYQOqG,99,96ddc11dcb259ebd,31.2096564,29.9677299,2022-02-10 11:44:01.874662,2022,February,Thursday,11,morning,Winter,Al -Baraa Street,Alexandria,Alexandria
-MvY0OO6m63kMyVn8Shd,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:45:01.255280,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0OgIYkf86GIugCpc,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:45:02.483476,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0gMndfQTgXI8EtOq,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:46:18.994813,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0h_kFgMNKXbKD_0j,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:46:23.984391,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0jChm0JiK3oTm1Iz,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:46:30.637304,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY0jxwtEd7L75EDaEn,99,96ddc11dcb259ebd,31.2109048,29.9641163,2022-02-10 11:46:33.724466,2022,February,Thursday,11,morning,Winter,Arab Contractors Street,Alexandria,Alexandria
-MvY0lE8q-_0UnHbhcol,99,96ddc11dcb259ebd,31.2077022,29.9652004,2022-02-10 11:46:38.921136,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0q49eTXJpgdpAza6,99,96ddc11dcb259ebd,31.209693,29.9612254,2022-02-10 11:46:58.762022,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0q9s_PXhZduF5F45,99,96ddc11dcb259ebd,31.209693,29.9612254,2022-02-10 11:46:59.128824,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0rO1y2Nai_us4c1q,99,96ddc11dcb259ebd,31.209693,29.9612254,2022-02-10 11:47:04.130325,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0sYbQmPRzP2VSI4O,99,96ddc11dcb259ebd,31.209693,29.9612254,2022-02-10 11:47:08.903066,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0tliZHPgPV0-vGk0,99,96ddc11dcb259ebd,31.2097934,29.9611384,2022-02-10 11:47:13.902085,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0uvefnCS4XiDILI-,99,96ddc11dcb259ebd,31.209859,29.9610817,2022-02-10 11:47:18.634728,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0w94klkJVDeUC6gO,99,96ddc11dcb259ebd,31.2099084,29.9610389,2022-02-10 11:47:23.653107,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0xNoQbj7iMxlRdKx,99,96ddc11dcb259ebd,31.2100277,29.960769,2022-02-10 11:47:28.692823,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0y_vgJzUALQ9SzcH,99,96ddc11dcb259ebd,31.2101142,29.9605448,2022-02-10 11:47:33.627034,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY0zoOb-w0LZApT5Vg,99,96ddc11dcb259ebd,31.2101375,29.9605188,2022-02-10 11:47:38.649795,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY101XeOL7cuXiytAa,99,96ddc11dcb259ebd,31.210158,29.9605044,2022-02-10 11:47:43.650418,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY11Fpn34tSwzNH7oh,99,96ddc11dcb259ebd,31.2101749,29.9605031,2022-02-10 11:47:48.661064,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY13Fk9jWCueYhUVIr,99,96ddc11dcb259ebd,31.2102008,29.9605335,2022-02-10 11:47:56.847800,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY2vNOOlUs8BF7I1a3,99,96ddc11dcb259ebd,31.2180484,29.9511568,2022-02-10 11:56:04.761389,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
-MvY2wYorGvNzG6GbEwd,99,96ddc11dcb259ebd,31.2180484,29.9511568,2022-02-10 11:56:09.588802,2022,February,Thursday,11,morning,Winter,May 14 Street,Alexandria,Alexandria
